Program ID,YOK Atlas Baðlantýsý,Üniversite,Program Adý,ProgramAdý,Program Koþullarý Baðlantýsý,Öðretim Dili-Süresi-BursDurumu,Þehir,Üniversite Türü,Ücret/Burs Durumu,dt-center 5,2023 Yýlý Doluluk Durumu,2023 Yýlý Yerleþen Sayýsý,2022 Yýlý Yerleþen Sayýsý,2021 Yýlý Yerleþen Sayýsý,2020 Yýlý Yerleþen Sayýsý,2023 Yýlý TBS 0.12 Baþarý Sýrasý,2022 Yýlý TBS 0.12 Baþarý Sýrasý,2021 Yýlý TBS 0.12 Baþarý Sýrasý,2020 Yýlý TBS 0.12 Baþarý Sýrasý,2023 Yýlý TBS 0.12 Katsayý Taban Puaný,2022 Yýlý TBS 0.12 Katsayý Taban Puaný,2021 Yýlý TBS 0.12 Katsayý Taban Puaný,2020 Yýlý TBS 0.12 Katsayý Taban Puaný,2023 Yýlý Toplam Kontenjaný,2022 Yýlý Toplam Kontenjaný,2021 Yýlý Toplam Kontenjaný,2020 Yýlý Toplam Kontenjaný,Fakülte / Yüksekokul,Puan Türü,Burs Türü,2023 Yýlý Genel Kontenjan,2023 Yýlý Okul Birincisi Kontenjaný,2023 Yýlý  Toplam Kontenjan **,2023 Yýlý Genel Kontenjana Yerleþen,2023 Yýlý Okul Birincisi Kontenjanýna Yerleþen,2023 Yýlý Toplam Yerleþen,2023 Yýlý Boþ Kalan Kontenjan,2023 Yýlý Ýlk Yerleþme Oraný,2023 Yýlýnda Yerleþip Kayýt Yaptýrmayan,2023 Yýlýnda Ek Yerleþen,"2023 Yýlýnda 0,12 Katsayý ile Yerleþen Son Kiþinin Puaný *","2023 Yýlýnda 0,12 + 0,06 Katsayý ile Yerleþen Son Kiþinin Puaný","2023 Yýlýnda 0,12 Katsayý ile Yerleþen Son Kiþinin Baþarý Sýrasý","2023 Yýlýnda 0,12 + 0,06 Katsayý ile Yerleþen Son Kiþinin Baþarý Sýrasý","2023 Yýlý Tavan Puaný(0,12 Katsayý ile) *","2023 Yýlý Tavan Baþarý Sýrasý(0,12 Katsayý ile) *",2022'de Yerleþip 2023'de OBP'si Kýrýlarak Yerleþen Sayýsý *,2023 Yýlýnda Yerleþenlerin Ortalama OBP'si *,2023 Yýlýnda Yerleþenlerin Ortalama Diploma Notu *
101510532,https://yokatlas.yok.gov.tr/lisans.php?y=101510532,BALIKESÝR ÜNÝVERSÝTESÝ,Ýlahiyat Fakültesi,Ýlahiyat,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=101510532,(4 Yýllýk),BALIKESÝR,Devlet,Ücretsiz,Örgün,Doldu#,114,111,111,123,302238,199285,169645,104000,307.06939,326.40873,283.71838,331.82936,114,111,111,123,Ýlahiyat Fakültesi,SÖZEL,Ücretsiz,108,3,114,110,1,114,0,1,6,5,307.06939,307.81261,302238,297565,412.56292,12,8,393.123,78.6
108310319,https://yokatlas.yok.gov.tr/lisans.php?y=108310319,ORDU ÜNÝVERSÝTESÝ,Ýlahiyat Fakültesi,Ýlahiyat,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=108310319,(4 Yýllýk),ORDU,Devlet,Ücretsiz,Örgün,Doldu#,96,93,93,103,302318,206847,194676,117000,307.05574,324.80918,277.73973,327.13854,96,93,93,103,Ýlahiyat Fakültesi,SÖZEL,Ücretsiz,90,3,96,90,3,96,0,1,6,0,307.05574,307.7267,302318,298125,405.78718,17,9,391.892,78.4
106010425,https://yokatlas.yok.gov.tr/lisans.php?y=106010425,KAHRAMANMARAÞ SÜTÇÜ ÝMAM ÜNÝVERSÝTESÝ,Ýlahiyat Fakültesi,Ýlahiyat,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=106010425,(4 Yýllýk),KAHRAMANMARAÞ,Devlet,Ücretsiz,Örgün,Doldu#,177,139,139,154,311854,210214,162693,110000,305.56184,324.11633,285.51218,329.51071,177,139,139,154,Ýlahiyat Fakültesi,SÖZEL,Ücretsiz,135,4,177,135,4,177,0,1,7,7,305.56184,307.11153,311854,301971,416.88366,10,20,385.709,77.1
109370157,https://yokatlas.yok.gov.tr/lisans.php?y=109370157,ÞIRNAK ÜNÝVERSÝTESÝ,Turizm ve Otel Ýþletmeciliði Yüksekokulu,Gastronomi ve Mutfak Sanatlarý (Yüksekokul),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=109370157,(4 Yýllýk),ÞIRNAK,Devlet,Ücretsiz,Örgün,Doldu#,42,41,41,41,313079,306244,354618,263000,305.38175,307.07396,249.21275,289.76296,42,41,41,41,Turizm ve Otel Ýþletmeciliði Yüksekokulu,SÖZEL,Ücretsiz,40,1,42,41,0,42,0,1,8,3,305.38175,317.9681,313079,239548,370.64308,60,7,363.921,72.8
110210612,https://yokatlas.yok.gov.tr/lisans.php?y=110210612,VAN YÜZÜNCÜ YIL ÜNÝVERSÝTESÝ,Ýlahiyat Fakültesi,Ýlahiyat,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=110210612,(4 Yýllýk),VAN,Devlet,Ücretsiz,Örgün,Doldu#,200,195,195,216,317349,214933,146274,108000,304.71708,323.15282,289.92661,330.29281,200,195,195,216,Ýlahiyat Fakültesi,SÖZEL,Ücretsiz,190,5,200,194,1,200,0,1,11,7,304.71708,310.7582,317349,279773,412.74957,12,20,382.375,76.5
105310594,https://yokatlas.yok.gov.tr/lisans.php?y=105310594,ÝNÖNÜ ÜNÝVERSÝTESÝ,Ýlahiyat Fakültesi,Ýlahiyat,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=105310594,(4 Yýllýk),MALATYA,Devlet,Ücretsiz,Örgün,Doldu#,188,148,148,164,327150,161314,133693,79100,303.21645,335.23014,293.64283,342.4519,188,148,148,164,Ýlahiyat Fakültesi,SÖZEL,Ücretsiz,144,4,188,146,2,188,0,1,20,7,303.21645,303.57449,32715,324812,401.90503,20,19,383.972,76.8
104290223,https://yokatlas.yok.gov.tr/lisans.php?y=104290223,GAZÝANTEP ÜNÝVERSÝTESÝ,Ýlahiyat Fakültesi,Ýlahiyat,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=104290223,(Arapça)(4 Yýllýk),GAZÝANTEP,Devlet,Ücretsiz,Örgün,Doldu#,46,36,36,41,334692,268608,214622,223000,302.08465,313.18904,273.39392,298.06388,46,36,36,41,Ýlahiyat Fakültesi,SÖZEL,Ücretsiz,35,1,46,36,0,46,0,1,6,6,302.08465,307.96749,334692,296624,376.62419,50,7,375.687,75.1
108830566,https://yokatlas.yok.gov.tr/lisans.php?y=108830566,SAKARYA ÜNÝVERSÝTESÝ,Ýlahiyat Fakültesi,Ýlahiyat,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=108830566,(ÝÖ)(4 Yýllýk),SAKARYA,Devlet,ÝÖ-Ücretli,Ýkinci,Doldu#,143,139,139,154,356109,280043,322686,109000,299.00274,311.283,254.01078,330.13445,143,139,139,154,Ýlahiyat Fakültesi,SÖZEL,ÝÖ-Ücretli,135,4,143,138,1,143,0,1,6,3,299.00274,304.94008,356109,315871,383.75844,39,21,388.246,77.6
109970296,https://yokatlas.yok.gov.tr/lisans.php?y=109970296,YALOVA ÜNÝVERSÝTESÝ,Ýslami Ýlimler Fakültesi,Ýslami Ýlimler,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=109970296,(4 Yýllýk),YALOVA,Devlet,Ücretsiz,Örgün,Doldu#,84,82,82,82,360448,305774,259909,136000,298.3863,307.142,264.54484,320.77856,84,82,82,82,Ýslami Ýlimler Fakültesi,SÖZEL,Ücretsiz,80,2,84,81,1,84,0,1,4,4,298.3863,296.97593,360448,370495,391.49325,30,14,385.699,77.1
112110838,https://yokatlas.yok.gov.tr/lisans.php?y=112110838,TRABZON ÜNÝVERSÝTESÝ,Ýlahiyat Fakültesi,Ýlahiyat,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=112110838,(4 Yýllýk),TRABZON,Devlet,Ücretsiz,Örgün,Doldu#,161,157,157,175,360479,252165,244778,115000,298.38224,316.0465,267.37421,327.84954,161,157,157,175,Ýlahiyat Fakültesi,SÖZEL,Ücretsiz,153,4,161,155,2,161,0,1,9,1,298.38224,299.11142,360479,355291,435.48125,4,11,382.129,76.4
102710669,https://yokatlas.yok.gov.tr/lisans.php?y=102710669,ÇANAKKALE ONSEKÝZ MART ÜNÝVERSÝTESÝ,Ýlahiyat Fakültesi,Ýlahiyat,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=102710669,(4 Yýllýk),ÇANAKKALE,Devlet,Ücretsiz,Örgün,Doldu#,180,175,175,195,368109,244336,236894,120000,297.31458,317.47316,268.9123,325.99013,180,175,175,195,Ýlahiyat Fakültesi,SÖZEL,Ücretsiz,170,5,180,172,3,180,0,1,11,5,297.31458,304.32782,368109,319856,387.24548,34,11,391.868,78.4
102930308,https://yokatlas.yok.gov.tr/lisans.php?y=102930308,ÇUKUROVA ÜNÝVERSÝTESÝ,Ýlahiyat Fakültesi,Ýlahiyat,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=102930308,(ÝÖ)(4 Yýllýk),ADANA,Devlet,ÝÖ-Ücretli,Ýkinci,Doldu#,164,129,129,144,382930,344420,309828,190000,295.25956,301.34843,256.03083,305.85159,164,129,129,144,Ýlahiyat Fakültesi,SÖZEL,ÝÖ-Ücretli,125,4,164,129,0,164,0,1,27,9,295.25956,295.29636,38293,382640,407.35187,16,23,365.825,73.2
101490295,https://yokatlas.yok.gov.tr/lisans.php?y=101490295,ATATÜRK ÜNÝVERSÝTESÝ,Ýlahiyat Fakültesi,Ýlahiyat,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=101490295,(Arapça)(4 Yýllýk),ERZURUM,Devlet,Ücretsiz,Örgün,Doldu#,42,41,36,41,407698,298869,270061,159000,292.02187,308.25424,262.71715,313.84791,42,41,36,41,Ýlahiyat Fakültesi,SÖZEL,Ücretsiz,40,1,42,41,0,42,0,1,6,4,292.02187,292.5525,407698,403618,372.74451,56,6,373.216,74.6
111210010,https://yokatlas.yok.gov.tr/lisans.php?y=111210010,GAZÝANTEP ÝSLAM BÝLÝM VE TEKNOLOJÝ ÜNÝVERSÝTESÝ,Ýslami Ýlimler Fakültesi,Ýslami Ýlimler,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=111210010,(4 Yýllýk),GAZÝANTEP,Devlet,Ücretsiz,Örgün,Doldu#,177,139,139,154,408997,317432,293531,210000,291.84851,305.34689,258.66385,301.16295,177,139,139,154,Ýslami Ýlimler Fakültesi,SÖZEL,Ücretsiz,135,4,177,139,0,177,0,1,13,11,291.84851,297.52419,408997,366527,373.68872,55,26,376.817,75.4
103910716,https://yokatlas.yok.gov.tr/lisans.php?y=103910716,FIRAT ÜNÝVERSÝTESÝ,Ýlahiyat Fakültesi,Ýlahiyat,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=103910716,(4 Yýllýk),ELAZIÐ,Devlet,Ücretsiz,Örgün,Doldu#,260,205,203,236,412667,279253,230290,145000,291.39438,311.41586,270.20649,318.17836,260,205,203,236,Ýlahiyat Fakültesi,SÖZEL,Ücretsiz,200,5,260,205,0,260,0,1,13,9,291.39438,292.38559,412667,404869,470.04928,772,19,382.99,76.6
108010349,https://yokatlas.yok.gov.tr/lisans.php?y=108010349,NEVÞEHÝR HACI BEKTAÞ VELÝ ÜNÝVERSÝTESÝ,Ýlahiyat Fakültesi,Ýlahiyat,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=108010349,(4 Yýllýk),NEVÞEHÝR,Devlet,Ücretsiz,Örgün,Doldu#,105,102,102,113,413624,283366,246981,129000,291.26955,310.75716,266.94409,322.98009,105,102,102,113,Ýlahiyat Fakültesi,SÖZEL,Ücretsiz,99,3,105,102,0,105,0,1,4,4,291.26955,292.59626,413624,403288,401.53893,20,10,391.029,78.2
102610704,https://yokatlas.yok.gov.tr/lisans.php?y=102610704,SÝVAS CUMHURÝYET ÜNÝVERSÝTESÝ,Ýlahiyat Fakültesi,Ýlahiyat,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=102610704,(4 Yýllýk),SÝVAS,Devlet,Ücretsiz,Örgün,Doldu#,177,139,139,154,417849,245702,217161,130000,290.73635,317.11928,272.87161,322.58595,177,139,139,154,Ýlahiyat Fakültesi,SÖZEL,Ücretsiz,135,4,177,137,2,177,0,1,6,4,290.73635,293.15358,417849,399028,416.5348,10,18,390.296,78.1
105030159,https://yokatlas.yok.gov.tr/lisans.php?y=105030159,HARRAN ÜNÝVERSÝTESÝ,Ýlahiyat Fakültesi,Ýlahiyat,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=105030159,(ÝÖ)(4 Yýllýk),ÞANLIURFA,Devlet,ÝÖ-Ücretli,Ýkinci,Doldu#,119,93,93,113,435607,357497,306769,201000,288.51324,299.49972,256.53657,303.24908,119,93,93,113,Ýlahiyat Fakültesi,SÖZEL,ÝÖ-Ücretli,90,3,119,93,0,119,0,1,13,11,288.51324,288.48621,435607,435811,368.15222,65,23,363.104,72.6
108230342,https://yokatlas.yok.gov.tr/lisans.php?y=108230342,ONDOKUZ MAYIS ÜNÝVERSÝTESÝ,Ýlahiyat Fakültesi,Ýlahiyat,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=108230342,(ÝÖ)(4 Yýllýk),SAMSUN,Devlet,ÝÖ-Ücretli,Ýkinci,Doldu#,133,129,129,154,442881,305070,259604,153000,287.63128,307.25627,264.59659,315.60952,133,129,129,154,Ýlahiyat Fakültesi,SÖZEL,ÝÖ-Ücretli,125,4,133,126,3,133,0,1,11,2,287.63128,288.36194,442881,436861,361.46417,80,14,381.952,76.4
103830272,https://yokatlas.yok.gov.tr/lisans.php?y=103830272,ESKÝÞEHÝR OSMANGAZÝ ÜNÝVERSÝTESÝ,Ýlahiyat Fakültesi,Ýlahiyat,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=103830272,(ÝÖ)(4 Yýllýk),ESKÝÞEHÝR,Devlet,ÝÖ-Ücretli,Ýkinci,Doldu#,114,111,111,144,446852,351838,368601,158000,287.13799,300.30104,247.23026,314.32129,114,111,111,144,Ýlahiyat Fakültesi,SÖZEL,ÝÖ-Ücretli,108,3,114,111,0,114,0,1,9,9,287.13799,290.34552,446852,420927,403.55136,18,13,368.175,73.6
102590176,https://yokatlas.yok.gov.tr/lisans.php?y=102590176,MANÝSA CELÂL BAYAR ÜNÝVERSÝTESÝ,Ýlahiyat Fakültesi,Ýlahiyat,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=102590176,(4 Yýllýk),MANÝSA,Devlet,Ücretsiz,Örgün,Doldu#,84,82,82,93,456277,268341,281274,138000,286.00512,313.23198,260.73436,320.22583,84,82,82,93,Ýlahiyat Fakültesi,SÖZEL,Ücretsiz,80,2,84,80,2,84,0,1,7,2,286.00512,284.85304,456277,466149,386.43755,35,14,384.491,76.9
101430494,https://yokatlas.yok.gov.tr/lisans.php?y=101430494,ATATÜRK ÜNÝVERSÝTESÝ,Ýlahiyat Fakültesi,Ýlahiyat,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=101430494,(ÝÖ)(4 Yýllýk),ERZURUM,Devlet,ÝÖ-Ücretli,Ýkinci,Doldu#,111,108,108,144,473685,333031,292216,187000,283.96182,303.02071,258.8796,306.69215,111,108,108,144,Ýlahiyat Fakültesi,SÖZEL,ÝÖ-Ücretli,105,3,111,108,0,111,0,1,7,7,283.96182,285.5889,473685,459872,383.40925,40,17,366.95,73.4
103530203,https://yokatlas.yok.gov.tr/lisans.php?y=103530203,ERCÝYES ÜNÝVERSÝTESÝ,Ýlahiyat Fakültesi,Ýlahiyat,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=103530203,(ÝÖ)(4 Yýllýk),KAYSERÝ,Devlet,ÝÖ-Ücretli,Ýkinci,Doldu#,133,129,129,154,474005,336148,368905,144000,283.92322,302.55381,247.1856,318.21091,133,129,129,154,Ýlahiyat Fakültesi,SÖZEL,ÝÖ-Ücretli,125,4,133,129,0,133,0,1,9,8,283.92322,286.19176,474005,454733,374.56998,53,13,379.435,75.9
109211006,https://yokatlas.yok.gov.tr/lisans.php?y=109211006,SÜLEYMAN DEMÝREL ÜNÝVERSÝTESÝ,Ýlahiyat Fakültesi,Ýlahiyat,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=109211006,(4 Yýllýk),ISPARTA,Devlet,Ücretsiz,Örgün,Doldu#,210,205,185,205,482020,309366,253369,133000,282.99212,306.59131,265.75505,321.89141,210,205,185,205,Ýlahiyat Fakültesi,SÖZEL,Ücretsiz,200,5,210,202,3,210,0,1,11,7,282.99212,283.15305,48202,480641,419.27759,9,21,390.372,78.1
108530154,https://yokatlas.yok.gov.tr/lisans.php?y=108530154,OSMANÝYE KORKUT ATA ÜNÝVERSÝTESÝ,Ýlahiyat Fakültesi,Ýlahiyat,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=108530154,(ÝÖ)(4 Yýllýk),OSMANÝYE,Devlet,ÝÖ-Ücretli,Ýkinci,Doldu#,79,62,62,82,483317,406669,346873,209000,282.84585,292.83121,250.35829,301.44283,79,62,62,82,Ýlahiyat Fakültesi,SÖZEL,ÝÖ-Ücretli,60,2,79,62,0,79,0,1,7,5,282.84585,282.89738,483317,482883,367.46983,67,10,379.791,76
103310537,https://yokatlas.yok.gov.tr/lisans.php?y=103310537,DÜZCE ÜNÝVERSÝTESÝ,Ýlahiyat Fakültesi,Ýlahiyat,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=103310537,(4 Yýllýk),DÜZCE,Devlet,Ücretsiz,Örgün,Doldu#,114,111,111,123,489141,314439,249062,152000,282.17475,305.81541,266.55938,315.96261,114,111,111,123,Ýlahiyat Fakültesi,SÖZEL,Ücretsiz,108,3,114,111,0,114,0,1,7,3,282.17475,287.29604,489141,445587,387.50977,34,7,387.923,77.6
103090148,https://yokatlas.yok.gov.tr/lisans.php?y=103090148,DÝCLE ÜNÝVERSÝTESÝ,Ýlahiyat Fakültesi,Ýlahiyat,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=103090148,(ÝÖ)(4 Yýllýk),DÝYARBAKIR,Devlet,ÝÖ-Ücretli,Ýkinci,Doldu#,208,164,164,154,516234,456292,524854,213000,279.10894,286.62709,225.6359,300.43791,208,164,164,154,Ýlahiyat Fakültesi,SÖZEL,ÝÖ-Ücretli,160,4,208,164,0,208,0,1,22,9,279.10894,279.06578,516234,516681,409.33446,14,29,366.697,73.3
106310194,https://yokatlas.yok.gov.tr/lisans.php?y=106310194,KARAMANOÐLU MEHMETBEY ÜNÝVERSÝTESÝ,Ýslami Ýlimler Fakültesi,Ýslami Ýlimler,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=106310194,(4 Yýllýk),KARAMAN,Devlet,Ücretsiz,Örgün,Doldu#,96,93,93,103,530777,417181,429929,208000,277.503,291.5007,238.97128,301.62014,96,93,93,103,Ýslami Ýlimler Fakültesi,SÖZEL,Ücretsiz,90,3,96,92,1,96,0,1,6,5,277.503,281.99598,530777,490642,389.55145,32,13,388.008,77.6
109110142,https://yokatlas.yok.gov.tr/lisans.php?y=109110142,SÝNOP ÜNÝVERSÝTESÝ,Ýlahiyat Fakültesi,Ýlahiyat,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=109110142,(4 Yýllýk),SÝNOP,Devlet,Ücretsiz,Örgün,Doldu#,96,93,93,103,538198,324927,322350,180000,276.68501,304.21925,254.06923,308.29705,96,93,93,103,Ýlahiyat Fakültesi,SÖZEL,Ücretsiz,90,3,96,92,1,96,0,1,6,2,276.68501,280.69187,538198,502126,371.01778,60,16,369.229,73.8
100410766,https://yokatlas.yok.gov.tr/lisans.php?y=100410766,AFYON KOCATEPE ÜNÝVERSÝTESÝ,Ýslami Ýlimler Fakültesi,Ýslami Ýlimler,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=100410766,(4 Yýllýk),AFYONKARAHÝSAR,Devlet,Ücretsiz,Örgün,Doldu#,96,93,93,113,539314,371315,340399,215000,276.56419,297.55528,251.32534,300.09228,96,93,93,113,Ýslami Ýlimler Fakültesi,SÖZEL,Ücretsiz,90,3,96,91,2,96,0,1,4,2,276.56419,276.85581,539314,536644,394.12225,27,16,381.921,76.4
112130375,https://yokatlas.yok.gov.tr/lisans.php?y=112130375,TRABZON ÜNÝVERSÝTESÝ,Ýlahiyat Fakültesi,Ýlahiyat,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=112130375,(ÝÖ)(4 Yýllýk),TRABZON,Devlet,ÝÖ-Ücretli,Ýkinci,Doldu#,64,62,62,72,540845,376794,406997,182000,276.40738,296.78542,241.95695,307.85568,64,62,62,72,Ýlahiyat Fakültesi,SÖZEL,ÝÖ-Ücretli,60,2,64,62,0,64,0,1,7,2,276.40738,277.33384,540845,532299,355.69312,94,7,370.636,74.1
108710209,https://yokatlas.yok.gov.tr/lisans.php?y=108710209,RECEP TAYYÝP ERDOÐAN ÜNÝVERSÝTESÝ,Ýlahiyat Fakültesi,Ýlahiyat,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=108710209,(4 Yýllýk),RÝZE,Devlet,Ücretsiz,Örgün,Doldu#,168,164,164,185,541480,314580,313066,154000,276.33595,305.79432,255.51102,315.3667,168,164,164,185,Ýlahiyat Fakültesi,SÖZEL,Ücretsiz,160,4,168,163,1,168,0,1,7,6,276.33595,277.99385,54148,526339,486.3406,377,19,376.065,75.2
109010213,https://yokatlas.yok.gov.tr/lisans.php?y=109010213,SÝÝRT ÜNÝVERSÝTESÝ,Ýlahiyat Fakültesi,Ýlahiyat,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=109010213,(4 Yýllýk),SÝÝRT,Devlet,Ücretsiz,Örgün,Doldu#,114,111,111,123,547968,354711,283554,171000,275.63844,299.89693,260.34632,310.62982,114,111,111,123,Ýlahiyat Fakültesi,SÖZEL,Ücretsiz,108,3,114,111,0,114,0,1,6,6,275.63844,276.27179,547968,542076,441.63586,3,17,380.953,76.2
103130207,https://yokatlas.yok.gov.tr/lisans.php?y=103130207,DOKUZ EYLÜL ÜNÝVERSÝTESÝ,Ýlahiyat Fakültesi,Ýlahiyat,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=103130207,(ÝÖ)(4 Yýllýk),ÝZMÝR,Devlet,ÝÖ-Ücretli,Ýkinci,Doldu#,133,129,129,144,555128,360828,325981,146000,274.88112,299.03695,253.49258,317.85693,133,129,129,144,Ýlahiyat Fakültesi,SÖZEL,ÝÖ-Ücretli,125,4,133,129,0,133,0,1,12,5,274.88112,285.5664,555128,460067,369.02471,63,23,364.275,72.9
100910267,https://yokatlas.yok.gov.tr/lisans.php?y=100910267,AMASYA ÜNÝVERSÝTESÝ,Ýlahiyat Fakültesi,Ýlahiyat,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=100910267,(4 Yýllýk),AMASYA,Devlet,Ücretsiz,Örgün,Doldu#,105,102,102,113,556271,285336,285927,147000,274.7584,310.44548,259.94423,317.50918,105,102,102,113,Ýlahiyat Fakültesi,SÖZEL,Ücretsiz,99,3,105,100,2,105,0,1,9,1,274.7584,282.20658,556271,488872,413.42912,12,8,382.041,76.4
106030183,https://yokatlas.yok.gov.tr/lisans.php?y=106030183,KAHRAMANMARAÞ SÜTÇÜ ÝMAM ÜNÝVERSÝTESÝ,Ýlahiyat Fakültesi,Ýlahiyat,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=106030183,(ÝÖ)(4 Yýllýk),KAHRAMANMARAÞ,Devlet,ÝÖ-Ücretli,Ýkinci,Doldu#,141,111,111,123,559641,410746,377645,206000,274.3918,291.8244,245.94984,302.04111,141,111,111,123,Ýlahiyat Fakültesi,SÖZEL,ÝÖ-Ücretli,108,3,141,111,0,141,0,1,7,6,274.3918,274.34285,559641,560118,395.32637,26,23,362.939,72.6
108110533,https://yokatlas.yok.gov.tr/lisans.php?y=108110533,NÝÐDE ÖMER HALÝSDEMÝR ÜNÝVERSÝTESÝ,Ýslami Ýlimler Fakültesi,Ýslami Ýlimler,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=108110533,(4 Yýllýk),NÝÐDE,Devlet,Ücretsiz,Örgün,Doldu#,133,129,129,144,568429,412778,342591,211000,273.45952,292.06526,250.99461,300.80235,133,129,129,144,Ýslami Ýlimler Fakültesi,SÖZEL,Ücretsiz,125,4,133,128,1,133,0,1,7,4,273.45952,278.4529,568429,522227,410.69949,14,13,385.191,77
108690092,https://yokatlas.yok.gov.tr/lisans.php?y=108690092,PAMUKKALE ÜNÝVERSÝTESÝ,Ýlahiyat Fakültesi,Ýlahiyat,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=108690092,(ÝÖ)(4 Yýllýk),DENÝZLÝ,Devlet,ÝÖ-Ücretli,Ýkinci,Doldu#,114,111,100,93,575483,522246,,186000,272.70884,278.99073,,306.78326,114,111,111,93,Ýlahiyat Fakültesi,SÖZEL,ÝÖ-Ücretli,108,3,114,111,0,114,0,1,8,3,272.70884,273.95093,575483,563819,379.34895,45,14,381.075,76.2
109910179,https://yokatlas.yok.gov.tr/lisans.php?y=109910179,YALOVA ÜNÝVERSÝTESÝ,Ýslami Ýlimler Fakültesi,Ýslami Ýlimler,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=109910179,(Arapça)(4 Yýllýk),YALOVA,Devlet,Ücretsiz,Örgün,Doldu#,74,72,72,82,576929,480226,547509,170000,272.56025,283.76454,219.72272,310.87604,74,72,72,82,Ýslami Ýlimler Fakültesi,SÖZEL,Ücretsiz,70,2,74,72,0,74,0,1,2,1,272.56025,272.98141,576929,572942,407.50993,16,4,381.612,76.3
111210018,https://yokatlas.yok.gov.tr/lisans.php?y=111210018,GAZÝANTEP ÝSLAM BÝLÝM VE TEKNOLOJÝ ÜNÝVERSÝTESÝ,Ýslami Ýlimler Fakültesi,Ýslami Ýlimler,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=111210018,(Arapça)(4 Yýllýk),GAZÝANTEP,Devlet,Ücretsiz,Örgün,Doldu#,67,52,52,62,617330,490931,496837,297000,268.42998,282.53911,230.24088,283.19127,67,52,52,62,Ýslami Ýlimler Fakültesi,SÖZEL,Ücretsiz,50,2,67,52,0,67,0,1,11,10,268.42998,268.07945,61733,620840,366.85664,68,16,358.61,71.7
101710318,https://yokatlas.yok.gov.tr/lisans.php?y=101710318,BATMAN ÜNÝVERSÝTESÝ,Ýslami Ýlimler Fakültesi,Ýslami Ýlimler,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=101710318,(4 Yýllýk),BATMAN,Devlet,Ücretsiz,Örgün,Doldu#,133,129,129,134,629554,525964,534287,268000,267.20606,278.57786,223.67618,288.69025,133,129,129,134,Ýslami Ýlimler Fakültesi,SÖZEL,Ücretsiz,125,4,133,129,0,133,0,1,11,9,267.20606,269.19799,629554,609734,374.8478,53,13,371.147,74.2
